Date,Time,Price
20250404,42300,3121.9
20250404,42400,3121.5
20250404,42500,3120.2
20250404,42600,3120.1
20250404,42700,3121
20250404,42800,3121.9
20250404,42900,3121.3
20250404,43000,3121.1
20250404,43100,3120.2
20250404,43200,3118.9
20250404,43300,3120.1
20250404,43400,3121.5
20250404,43500,3121
20250404,43600,3122
20250404,43700,3123.6
20250404,43800,3123.6
20250404,43900,3123.7
20250404,44000,3123.2
20250404,44100,3122.9
20250404,44200,3122.7
20250404,44300,3124
20250404,44400,3124.4
20250404,44500,3125.2
20250404,44600,3125.1
20250404,44700,3125.1
20250404,44800,3124.3
20250404,44900,3124.9
20250404,45000,3125.1
20250404,45100,3123.4
20250404,45200,3123.7
20250404,45300,3122.3
20250404,45400,3120.7
20250404,45500,3120.3
20250404,45600,3120.5
20250404,45700,3119.1
20250404,45800,3119.1
20250404,45900,3119.8
20250404,50000,3120.5
20250404,50100,3120.3
20250404,50200,3120.7
20250404,50300,3120.2
20250404,50400,3121.5
20250404,50500,3122.1
20250404,50600,3123.5
20250404,50700,3125.1
20250404,50800,3123.7
20250404,50900,3124.3
20250404,51000,3124.1
20250404,51100,3123.8
20250404,51200,3123.7
20250404,51300,3123.4
20250404,51400,3122.8
20250404,51500,3121.9
20250404,51600,3122.2
20250404,51700,3123.9
20250404,51800,3124
20250404,51900,3124
20250404,52000,3123.2
20250404,52100,3122.6
20250404,52200,3123.3
20250404,52300,3124.6
20250404,52400,3125
20250404,52500,3124.5
20250404,52600,3125.1
20250404,52700,3125.4
20250404,52800,3125.7
20250404,52900,3127.6
20250404,53000,3127.5
20250404,53100,3126.5
20250404,53200,3125.4
20250404,53300,3124.7
20250404,53400,3124.4
20250404,53500,3125.5
20250404,53600,3123.5
20250404,53700,3123.3
20250404,53800,3122.2
20250404,53900,3124.3
20250404,54000,3123.5
20250404,54100,3124.4
20250404,54200,3124.2
20250404,54300,3124.1
20250404,54400,3123.9
20250404,54500,3123.4
20250404,54600,3123.3
20250404,54700,3123.4
20250404,54800,3124.1
20250404,54900,3125.4
20250404,55000,3125.2
20250404,55100,3125.3
20250404,55200,3126.8
20250404,55300,3126.6
20250404,55400,3126.7
20250404,55500,3127.9
20250404,55600,3126.9
20250404,55700,3128
20250404,55800,3127.7
20250404,55900,3127.7
20250404,60000,3127.9
20250404,60100,3129.3
20250404,60200,3128.8
20250404,60300,3129
20250404,60400,3128.7
20250404,60500,3129.9
20250404,60600,3130.1
20250404,60700,3129.7
20250404,60800,3127.8
20250404,60900,3128.3
20250404,61000,3129.3
20250404,61100,3129.3
20250404,61200,3128.9
20250404,61300,3130
20250404,61400,3129.3
20250404,61500,3128.3
20250404,61600,3128.5
20250404,61700,3128.4
20250404,61800,3127.9
20250404,61900,3127.5
20250404,62000,3126.5
20250404,62100,3125.7
20250404,62200,3125.2
20250404,62300,3124.9
20250404,62400,3125.1
20250404,62500,3125
20250404,62600,3125.3
20250404,62700,3124.5
20250404,62800,3123.8
20250404,62900,3124.2
20250404,63000,3123.7
20250404,63100,3123.5
20250404,63200,3125.1
20250404,63300,3124.8
20250404,63400,3123.2
20250404,63500,3122.5
20250404,63600,3123.5
20250404,63700,3124.6
20250404,63800,3122.5
20250404,63900,3122.2
20250404,64000,3122.6
20250404,64100,3121.8
20250404,64200,3122
20250404,64300,3122
20250404,64400,3122.6
20250404,64500,3122.7
20250404,64600,3121.9
20250404,64700,3122.4
20250404,64800,3123.6
20250404,64900,3123.2
20250404,65000,3122.9
20250404,65100,3121.3
20250404,65200,3122.2
20250404,65300,3121.8
20250404,65400,3122.7
20250404,65500,3122.5
20250404,65600,3122.1
20250404,65700,3122.3
20250404,65800,3122.1
20250404,65900,3122.7
20250404,70000,3121.6
20250404,70100,3121.5
20250404,70200,3121.9
20250404,70300,3120.1
20250404,70400,3116.5
20250404,70500,3117.7
20250404,70600,3117.9
20250404,70700,3117.6
20250404,70800,3117.3
20250404,70900,3120.9
20250404,71000,3121
20250404,71100,3122.3
20250404,71200,3122.8
20250404,71300,3122
20250404,71400,3121.5
20250404,71500,3121.2
20250404,71600,3121.4
20250404,71700,3120.5
20250404,71800,3120.6
20250404,71900,3120.5
20250404,72000,3120
20250404,72100,3118.2
20250404,72200,3117
20250404,72300,3116
20250404,72400,3114.2
20250404,72500,3116.7
20250404,72600,3118
20250404,72700,3119.7
20250404,72800,3120.4
20250404,72900,3124.1
20250404,73000,3123
20250404,73100,3121.4
20250404,73200,3120.4
20250404,73300,3118.8
20250404,73400,3118.5
20250404,73500,3117.2
20250404,73600,3117.8
20250404,73700,3117.3
20250404,73800,3116.4
20250404,73900,3117
20250404,74000,3116.8
20250404,74100,3115.1
20250404,74200,3116
20250404,74300,3115.4
20250404,74400,3115
20250404,74500,3115.3
20250404,74600,3114.5
20250404,74700,3116.2
20250404,74800,3115.1
20250404,74900,3114.4
20250404,75000,3116
20250404,75100,3115.9
20250404,75200,3115.8
20250404,75300,3115.9
20250404,75400,3115.8
20250404,75500,3113.8
20250404,75600,3114.1
20250404,75700,3114
20250404,75800,3113.4
20250404,75900,3112.9
20250404,80000,3113.2
20250404,80100,3113.1
20250404,80200,3112.2
20250404,80300,3110.4
20250404,80400,3108.9
20250404,80500,3111.6
20250404,80600,3111.8
20250404,80700,3112.7
20250404,80800,3113.4
20250404,80900,3113.2
20250404,81000,3112.7
20250404,81100,3111.3
20250404,81200,3111.4
20250404,81300,3109.7
20250404,81400,3109.7
20250404,81500,3111.5
20250404,81600,3109.6
20250404,81700,3109.4
20250404,81800,3108.6
20250404,81900,3106.9
20250404,82000,3106.3
20250404,82100,3107.2
20250404,82200,3105.6
20250404,82300,3103.1
20250404,82400,3102.9
20250404,82500,3104.5
20250404,82600,3106.9
20250404,82700,3107.9
20250404,82800,3105.6
20250404,82900,3106.7
20250404,83000,3105.7
20250404,83100,3105.6
20250404,83200,3103.5
20250404,83300,3103.3
20250404,83400,3102.2
20250404,83500,3102.9
20250404,83600,3102.3
20250404,83700,3104.4
20250404,83800,3103.2
20250404,83900,3102.1
20250404,84000,3102.8
20250404,84100,3102.5
20250404,84200,3102.2
20250404,84300,3100.8
20250404,84400,3099.5
20250404,84500,3100.9
20250404,84600,3104
20250404,84700,3104.4
20250404,84800,3104.7
20250404,84900,3104.2
20250404,85000,3104.2
20250404,85100,3104.2
20250404,85200,3103.2
20250404,85300,3102.1
20250404,85400,3102.7
20250404,85500,3102.5
20250404,85600,3104.3
20250404,85700,3106
20250404,85800,3105.2
20250404,85900,3106.1
20250404,90000,3105.9
20250404,90100,3104.8
20250404,90200,3106.5
20250404,90300,3108.2
20250404,90400,3108.7
20250404,90500,3109
20250404,90600,3110.6
20250404,90700,3109.7
20250404,90800,3108.6
20250404,90900,3109.4
20250404,91000,3108.6
20250404,91100,3110.9
20250404,91200,3111
20250404,91300,3113.4
20250404,91400,3110.8
20250404,91500,3111.6
20250404,91600,3111.1
20250404,91700,3111.4
20250404,91800,3111.7
20250404,91900,3111.8
20250404,92000,3111.4
20250404,92100,3111.9
20250404,92200,3112
20250404,92300,3113.7
20250404,92400,3114.4
20250404,92500,3114.1
20250404,92600,3115.3
20250404,92700,3115.8
20250404,92800,3114.8
20250404,92900,3115.6
20250404,93000,3115.5
20250404,93100,3114.7
20250404,93200,3112.4
20250404,93300,3112
20250404,93400,3111.9
20250404,93500,3113
20250404,93600,3111.7
20250404,93700,3111.4
20250404,93800,3110.1
20250404,93900,3111.9
20250404,94000,3112.2
20250404,94100,3112.2
20250404,94200,3111.4
20250404,94300,3110.8
20250404,94400,3111.6
20250404,94500,3110.2
20250404,94600,3109.5
20250404,94700,3107.8
20250404,94800,3108.1
20250404,94900,3110.1
20250404,95000,3111.6
20250404,95100,3111.7
20250404,95200,3112.1
20250404,95300,3114.4
20250404,95400,3114.2
20250404,95500,3113.4
20250404,95600,3113.5
20250404,95700,3113
20250404,95800,3112
20250404,95900,3112.1
20250404,100000,3110.8
20250404,100100,3111.6
20250404,100200,3111.7
20250404,100300,3112.6
20250404,100400,3115.3
20250404,100500,3115.4
20250404,100600,3115.2
20250404,100700,3117.2
20250404,100800,3120.3
20250404,100900,3119.5
20250404,101000,3118.4
20250404,101100,3116.2
20250404,101200,3115.6
20250404,101300,3115.4
20250404,101400,3115.7
20250404,101500,3115.9
20250404,101600,3115.8
20250404,101700,3117.5
20250404,101800,3118.2
20250404,101900,3117.5
20250404,102000,3118
20250404,102100,3118.9
20250404,102200,3117.7
20250404,102300,3120.5
20250404,102400,3120.4
20250404,102500,3119.4
20250404,102600,3116.5
20250404,102700,3121.2
