Date,Time,Price
20250630,24400,22858.5
20250630,24500,22859.75
20250630,24600,22862
20250630,24700,22862.25
20250630,24800,22861.5
20250630,24900,22865.75
20250630,25000,22861.5
20250630,25100,22862.75
20250630,25200,22864.5
20250630,25300,22869.25
20250630,25400,22859.5
20250630,25500,22861.5
20250630,25600,22859.25
20250630,25700,22857.5
20250630,25800,22854.5
20250630,25900,22858
20250630,30000,22858.25
20250630,30100,22861.75
20250630,30200,22861
20250630,30300,22862.75
20250630,30400,22863.75
20250630,30500,22865.25
20250630,30600,22864.75
20250630,30700,22862.75
20250630,30800,22862.25
20250630,30900,22860
20250630,31000,22863.25
20250630,31100,22863.25
20250630,31200,22864
20250630,31300,22861.25
20250630,31400,22861.25
20250630,31500,22862.5
20250630,31600,22862
20250630,31700,22859.75
20250630,31800,22858.75
20250630,31900,22864.25
20250630,32000,22867.5
20250630,32100,22868.5
20250630,32200,22869
20250630,32300,22870.5
20250630,32400,22869.5
20250630,32500,22871.5
20250630,32600,22871.25
20250630,32700,22868.25
20250630,32800,22867.25
20250630,32900,22866.75
20250630,33000,22867.75
20250630,33100,22867
20250630,33200,22868.25
20250630,33300,22868.25
20250630,33400,22869
20250630,33500,22869.25
20250630,33600,22870
20250630,33700,22871.75
20250630,33800,22872.25
20250630,33900,22871.5
20250630,34000,22871.75
20250630,34100,22872.75
20250630,34200,22872.5
20250630,34300,22873.25
20250630,34400,22874.75
20250630,34500,22874.5
20250630,34600,22877
20250630,34700,22875.25
20250630,34800,22875.75
20250630,34900,22877
20250630,35000,22877
20250630,35100,22876.75
20250630,35200,22878.75
20250630,35300,22879.75
20250630,35400,22879
20250630,35500,22878.5
20250630,35600,22878.75
20250630,35700,22875.75
20250630,35800,22874.5
20250630,35900,22874.25
20250630,40000,22872.75
20250630,40100,22873
20250630,40200,22872.25
20250630,40300,22876.5
20250630,40400,22877.25
20250630,40500,22877.5
20250630,40600,22876.25
20250630,40700,22875.25
20250630,40800,22877.5
20250630,40900,22878.5
20250630,41000,22877.75
20250630,41100,22878.25
20250630,41200,22877.5
20250630,41300,22874.25
20250630,41400,22874.75
20250630,41500,22877.75
20250630,41600,22876.75
20250630,41700,22874
20250630,41800,22874.75
20250630,41900,22876.25
20250630,42000,22874
20250630,42100,22876.25
20250630,42200,22875.75
20250630,42300,22876
20250630,42400,22876.5
20250630,42500,22877.5
20250630,42600,22876
20250630,42700,22875.5
20250630,42800,22875.75
20250630,42900,22877
20250630,43000,22877.5
20250630,43100,22877.5
20250630,43200,22877.75
20250630,43300,22879.25
20250630,43400,22877.75
20250630,43500,22876.75
20250630,43600,22877.5
20250630,43700,22878.25
20250630,43800,22880.25
20250630,43900,22880.75
20250630,44000,22882
20250630,44100,22884
20250630,44200,22883
20250630,44300,22884.5
20250630,44400,22884.25
20250630,44500,22882.25
20250630,44600,22882.75
20250630,44700,22883
20250630,44800,22882.75
20250630,44900,22882.75
20250630,45000,22881.5
20250630,45100,22881
20250630,45200,22880.75
20250630,45300,22880
20250630,45400,22878.75
20250630,45500,22876.5
20250630,45600,22875
20250630,45700,22874.25
20250630,45800,22873.25
20250630,45900,22871.75
20250630,50000,22872.5
20250630,50100,22874
20250630,50200,22871.5
20250630,50300,22871
20250630,50400,22870.75
20250630,50500,22871.25
20250630,50600,22872.75
